Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,class_0,class_1,val_accuracy,val_auc,val_loss,val_precision,val_recall,Training Info
2024-10-11 22:19:26,12.1s,d25264258c024683a671269bd5585110,shivering-snail-613,LOCAL,/usr/local/lib/python3.10/dist-packages/colab_kernel_launcher.py,root,FINISHED,1,1,0.8650000095367432,0.8635398745536804,0.34162092208862305,0.7320754528045654,0.49363866448402405,baseline
2024-10-11 18:01:43,6.0s,a05734c6697f4759b12396b7b265bac4,traveling-ape-786,LOCAL,/usr/local/lib/python3.10/dist-packages/colab_kernel_launcher.py,root,FINISHED,1.0,6,0.7315000295639038,0.8628274202346802,0.5184360146522522,0.40977442264556885,0.8320610523223877,change class_weight for class_1 6
2024-10-11 17:59:11,7.6s,256dea13183247fab42b62b6cba44ff8,unleashed-bass-445,LOCAL,/usr/local/lib/python3.10/dist-packages/colab_kernel_launcher.py,root,FINISHED,1.0,2,0.8525000214576721,0.8625487089157104,0.3625536262989044,0.6353591084480286,0.5852417349815369,change class_weight for class_1 2
2024-10-11 18:01:05,7.9s,15e4ace7713948898153a9a364af2028,wise-stoat-942,LOCAL,/usr/local/lib/python3.10/dist-packages/colab_kernel_launcher.py,root,FINISHED,1.0,5,0.765500009059906,0.8621963858604431,0.4883105456829071,0.4452449679374695,0.7862595319747925,change class_weight for class_1 5
2024-10-11 22:21:28,8.8s,9426cb6d1d2b4e14bfe7c6c8747a6d40,merciful-carp-767,LOCAL,/usr/local/lib/python3.10/dist-packages/colab_kernel_launcher.py,root,FINISHED,1.0,5,0.7544999718666077,0.8619248270988464,0.5125768780708313,0.4330601096153259,0.8066157698631287,change class_weight for class_1 5
2024-10-11 18:03:28,6.3s,731fa0399ce240a5941204819caeeaea,flawless-sow-908,LOCAL,/usr/local/lib/python3.10/dist-packages/colab_kernel_launcher.py,root,FINISHED,1.0,9,0.6085000038146973,0.8618710041046143,0.7002784609794617,0.3224043846130371,0.9007633328437805,change class_weight for class_1 9
2024-10-11 18:04:01,7.6s,b3383493ff6442f7b7284843d575da74,luxuriant-grub-443,LOCAL,/usr/local/lib/python3.10/dist-packages/colab_kernel_launcher.py,root,FINISHED,1.0,10,0.6019999980926514,0.8617997169494629,0.7090473175048828,0.3218390941619873,0.9262086749076843,change class_weight for class_1 10
2024-10-11 22:22:00,8.8s,b1345dc2fa00484cad12a6a7f3e36594,abundant-wren-245,LOCAL,/usr/local/lib/python3.10/dist-packages/colab_kernel_launcher.py,root,FINISHED,1.0,6,0.7225000262260437,0.861675500869751,0.5167573094367981,0.40145984292030334,0.8396946787834167,change class_weight for class_1 6
2024-10-11 22:23:18,8.8s,f7366244c1f54d39abb397b61cdd5163,crawling-cod-87,LOCAL,/usr/local/lib/python3.10/dist-packages/colab_kernel_launcher.py,root,FINISHED,1.0,8,0.6694999933242798,0.8604602217674255,0.6363748908042908,0.3595387935638428,0.8727735280990601,change class_weight for class_1 8
2024-10-11 18:00:34,7.2s,baec6f59b9ad4179b632d28b92043487,rumbling-yak-378,LOCAL,/usr/local/lib/python3.10/dist-packages/colab_kernel_launcher.py,root,FINISHED,1.0,4,0.7960000038146973,0.8600809574127197,0.4569970369338989,0.48772504925727844,0.758269727230072,change class_weight for class_1 4
2024-10-11 17:59:54,8.1s,d1fb2a5a2f8148ab94d7e051cf701901,clean-fish-964,LOCAL,/usr/local/lib/python3.10/dist-packages/colab_kernel_launcher.py,root,FINISHED,1.0,3,0.8125,0.8587778210639954,0.4313024878501892,0.5161870718002319,0.7302799224853516,change class_weight for class_1 3
2024-10-11 17:54:26,8.0s,c168139d4f29451b82897d87120daa3d,incongruous-roo-27,LOCAL,/usr/local/lib/python3.10/dist-packages/colab_kernel_launcher.py,root,FINISHED,0.6293266205160478,2.4330900243309004,0.7674999833106995,0.8586630821228027,0.48714205622673035,0.44690266251564026,0.7709923386573792,class_weight using compute_class_weight as balanced
